,COMPNOS,INCIDENT_TYPE_DESCRIPTION,FROMDATE,Year,Month,DAY_WEEK,STREETNAME,Location
10457,120513042.0,AGGRAVATED ASSAULT,08/17/2012 08:54:00 PM,2012,8,Friday,EVERTON ST,"(42.30471768, -71.07229815)"
10458,120513041.0,InvProp,08/17/2012 08:55:00 PM,2012,8,Friday,CALLENDER ST,"(42.28811636, -71.08416956)"
10459,120514096.0,VANDALISM,08/17/2012 09:00:00 PM,2012,8,Friday,ASHFORD ST,"(42.35411135, -71.13021954)"
10460,120513061.0,Arrest,08/17/2012 09:00:00 PM,2012,8,Friday,AMORY ST,"(42.31913635, -71.10064455)"
10461,120513188.0,DRUG CHARGES,08/17/2012 09:00:00 PM,2012,8,Friday,WHITE ST,"(42.38054134, -71.03894957)"
10462,120514504.0,VAL,08/17/2012 09:00:00 PM,2012,8,Friday,MERIDIAN ST,"(42.38262134, -71.03930957)"
10463,120513056.0,OTHER LARCENY,08/17/2012 09:00:00 PM,2012,8,Friday,CENTRE ST,"(42.32283635, -71.10382955)"
10464,120513288.0,VAL,08/17/2012 09:00:00 PM,2012,8,Friday,HIGHLAND ST,"(42.3231779, -71.09508688)"
10465,120514031.0,ROBBERY,08/17/2012 09:00:00 PM,2012,8,Friday,MASSACHUSETTS AV,"(42.33325635, -71.07289955)"
10466,120513062.0,InvPer,08/17/2012 09:04:00 PM,2012,8,Friday,CENTRE ST,"(42.32283635, -71.10382955)"
10467,130695829.0,FRAUD,08/17/2012 09:10:00 PM,2012,8,Friday,ALLSTATE RD,"(42.32543556, -71.06387302)"
10468,120513135.0,VAL,08/17/2012 09:15:00 PM,2012,8,Friday,HUMBOLDT AV,"(42.31260136, -71.08991956)"
10469,120513137.0,SIMPLE ASSAULT,08/17/2012 09:20:00 PM,2012,8,Friday,E BERKELEY ST,"(42.34323635, -71.06345956)"
10470,120513111.0,PersLoc,08/17/2012 09:21:00 PM,2012,8,Friday,MARLOWE ST,"(42.29817135, -71.06403456)"
10471,120513334.0,PropLost,08/17/2012 09:30:00 PM,2012,8,Friday,NORTHERN AV,"(42.34801135, -71.03687956)"
10472,120513139.0,InvPer,08/17/2012 09:33:00 PM,2012,8,Friday,BLUE HILL AV,"(42.28486136, -71.09132455)"
10473,120535525.0,MedAssist,08/17/2012 09:35:00 PM,2012,8,Friday,TALBOT AV,"(42.29308636, -71.08174955)"
10474,120514446.0,VANDALISM,08/17/2012 09:40:00 PM,2012,8,Friday,MEDFORD ST,"(42.37914134, -71.05699456)"
10475,120513166.0,AGGRAVATED ASSAULT,08/17/2012 09:42:00 PM,2012,8,Friday,ADAMS ST,"(42.30757136, -71.06282957)"
10476,120513479.0,VANDALISM,08/17/2012 09:42:00 PM,2012,8,Friday,ADAMS ST,"(42.30757136, -71.06282957)"
10477,120514037.0,VANDALISM,08/17/2012 10:00:00 PM,2012,8,Friday,WASHINGTON ST,"(42.31326635, -71.10073955)"
10478,120514148.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 10:00:00 PM,2012,8,Friday,BRIGHTON ST,"(42.38243134, -71.07866956)"
10479,120513600.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 10:00:00 PM,2012,8,Friday,MILK ST,"(42.35747634, -71.05464456)"
10480,120514459.0,VANDALISM,08/17/2012 10:00:00 PM,2012,8,Friday,COMMONWEALTH AV,"(42.35048135, -71.13105954)"
10481,120513246.0,InvPer,08/17/2012 10:15:00 PM,2012,8,Friday,ROCKLAND ST,"(0.0, 0.0)"
10482,120513247.0,MedAssist,08/17/2012 10:23:00 PM,2012,8,Friday,HYDE PARK AV,"(42.28597136, -71.11880455)"
10483,120513071.0,InvPer,08/17/2012 10:33:00 PM,2012,8,Friday,CENTRE ST,"(42.290772, -71.06967506)"
10484,120513304.0,SearchWarr,08/17/2012 10:54:00 PM,2012,8,Friday,COREY ST,"(42.37875134, -71.05608456)"
10485,120513538.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 11:00:00 PM,2012,8,Friday,BEACON ST,"(42.35614135, -71.06941956)"
10486,120519333.0,OTHER LARCENY,08/17/2012 11:00:00 PM,2012,8,Friday,BROMFIELD ST,"(42.35691634, -71.06073956)"
10487,120544329.0,RESIDENTIAL BURGLARY,08/17/2012 11:00:00 PM,2012,8,Friday,GREENWOOD ST,"(42.30084758, -71.07981059)"
10488,120513958.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 11:00:00 PM,2012,8,Friday,COMMONWEALTH AV,"(42.35016135, -71.08522955)"
10489,120513324.0,InvPer,08/17/2012 11:07:00 PM,2012,8,Friday,SHELDON ST,"(42.28451136, -71.12391455)"
10490,120513395.0,ROBBERY,08/17/2012 11:15:00 PM,2012,8,Friday,COMMERCIAL ST,"(42.36719134, -71.05247957)"
10491,120516850.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 11:30:00 PM,2012,8,Friday,BELVIDERE ST,"(42.34541135, -71.08178956)"
10492,120514342.0,LARCENY FROM MOTOR VEHICLE,08/17/2012 11:41:00 PM,2012,8,Friday,LEWIS WHRF,"(42.3633712, -71.05002838)"
10493,120513405.0,AGGRAVATED ASSAULT,08/17/2012 11:45:00 PM,2012,8,Friday,UNION ST,"(42.36147229, -71.05714058)"
10494,120513391.0,InvPer,08/17/2012 11:55:00 PM,2012,8,Friday,RALDNE RD,"(42.25502898, -71.14079262)"
10495,120546646.0,FRAUD,08/18/2012 12:00:00 AM,2012,8,Saturday,MAVERICK ST,"(42.37145134, -71.04201456)"
10496,140181042.0,FRAUD,08/18/2012 12:00:00 AM,2012,8,Saturday,TEMPLE PL,"(42.35515135, -71.06203955)"
10497,120530059.0,OTHER LARCENY,08/18/2012 12:00:00 AM,2012,8,Saturday,LAWRENCE ST,"(42.37634134, -71.06678456)"
10498,120513489.0,MVAcc,08/18/2012 12:03:00 AM,2012,8,Saturday,SCHOOL ST,"(42.35798135, -71.06045957)"
10499,120513369.0,LARCENY FROM MOTOR VEHICLE,08/18/2012 12:07:00 AM,2012,8,Saturday,HUNTINGTON AV,"(42.33889135, -71.09242956)"
10500,120513759.0,AGGRAVATED ASSAULT,08/18/2012 12:15:00 AM,2012,8,Saturday,BOWDOIN ST,"(42.30802136, -71.06511957)"
10501,120513449.0,LICViol,08/18/2012 12:20:00 AM,2012,8,Saturday,UNION ST,"(42.36147229, -71.05714058)"
10502,120513525.0,SIMPLE ASSAULT,08/18/2012 12:30:00 AM,2012,8,Saturday,WILCOCK ST,"(42.28688092, -71.09218579)"
10503,120513583.0,MedAssist,08/18/2012 12:30:00 AM,2012,8,Saturday,HYDE PARK AV,"(42.25841636, -71.12347955)"
10504,120514186.0,FRAUD,08/18/2012 12:30:00 AM,2012,8,Saturday,WARREN ST,"(42.32627204, -71.08324035)"
10505,120514469.0,VANDALISM,08/18/2012 12:30:00 AM,2012,8,Saturday,COREY ST,"(42.37875134, -71.05608456)"
10506,120513498.0,InvPer,08/18/2012 12:39:00 AM,2012,8,Saturday,HANCOCK ST,"(42.31220635, -71.06390456)"
10507,120513509.0,MVAcc,08/18/2012 12:46:00 AM,2012,8,Saturday,COLUMBIA RD,"(42.30611136, -71.07843956)"
10508,120513513.0,ROBBERY,08/18/2012 12:48:00 AM,2012,8,Saturday,CLEARWAY ST,"(42.34543135, -71.08675956)"
10509,120514341.0,PersLoc,08/18/2012 01:00:00 AM,2012,8,Saturday,GENEVA AV,"(42.30449824, -71.07299484)"
10510,120515098.0,LARCENY FROM MOTOR VEHICLE,08/18/2012 01:00:00 AM,2012,8,Saturday,BATTERY ST,"(42.36628901, -71.05207324)"
10511,120513564.0,MVAcc,08/18/2012 01:06:00 AM,2012,8,Saturday,CENTRE ST,"(42.32486135, -71.09800455)"
10512,120513563.0,DISORDERLY,08/18/2012 01:09:00 AM,2012,8,Saturday,TALBOT AV,"(42.29388755, -71.08451125)"
10513,120513571.0,RESIDENTIAL BURGLARY,08/18/2012 01:20:00 AM,2012,8,Saturday,FAYSTON ST,"(42.31220135, -71.07552956)"
10514,120513617.0,VIOLATION OF LIQUOR LAWS,08/18/2012 01:30:00 AM,2012,8,Saturday,SCOTTFIELD RD,"(42.34749635, -71.13686954)"
10515,120514019.0,PersMiss,08/18/2012 01:30:00 AM,2012,8,Saturday,LYON ST,"(42.30637017, -71.06020789)"
10516,120513629.0,LARCENY FROM MOTOR VEHICLE,08/18/2012 01:47:00 AM,2012,8,Saturday,COMMONWEALTH AV,"(42.34915614, -71.09337455)"
10517,120513636.0,OPERATING UNDER INFLUENCE,08/18/2012 01:50:00 AM,2012,8,Saturday,E 1ST ST,"(42.33813135, -71.03652957)"
10518,120513638.0,Ballist,08/18/2012 01:57:00 AM,2012,8,Saturday,HESTIA PARK,"(42.32293385, -71.08491815)"
10519,120514165.0,VAL,08/18/2012 02:00:00 AM,2012,8,Saturday,MARGARETTA DR,"(42.25607959, -71.14602395)"
10520,120513669.0,AGGRAVATED ASSAULT,08/18/2012 02:06:00 AM,2012,8,Saturday,NEWBURY ST,"(42.34915135, -71.08412956)"
10521,120513620.0,Gather,08/18/2012 02:20:00 AM,2012,8,Saturday,KELTON ST,"(42.34818561, -71.13943521)"
10522,120513696.0,PropFound,08/18/2012 02:21:00 AM,2012,8,Saturday,WARDMAN RD,"(42.31530135, -71.09485955)"
10523,120513700.0,Ballist,08/18/2012 02:25:00 AM,2012,8,Saturday,DORCHESTER AV,"(42.27734636, -71.06666956)"
10524,120513703.0,MVAcc,08/18/2012 02:25:00 AM,2012,8,Saturday,SUMMER ST,"(42.35262135, -71.05542957)"
10525,120513704.0,MVAcc,08/18/2012 02:26:00 AM,2012,8,Saturday,AMERICAN LEGION HY,"(42.28774136, -71.10679955)"
10526,120522884.0,Ballist,08/18/2012 02:30:00 AM,2012,8,Saturday,KENILWORTH ST,"(42.32898611, -71.08806258)"
10527,120513716.0,DISORDERLY,08/18/2012 02:37:00 AM,2012,8,Saturday,MORTON ST,"(42.28025592, -71.08231276)"
10528,120513739.0,MedAssist,08/18/2012 02:53:00 AM,2012,8,Saturday,GENEVA AV,"(42.30449824, -71.07299484)"
10529,120513670.0,InvPer,08/18/2012 02:54:00 AM,2012,8,Saturday,BOWDOIN ST,"(42.30406384, -71.07004737)"
10530,120514541.0,VAL,08/18/2012 03:03:00 AM,2012,8,Saturday,JEROME ST,"(42.31480136, -71.06586957)"
10531,120513746.0,AGGRAVATED ASSAULT,08/18/2012 03:04:00 AM,2012,8,Saturday,FANEUIL ST,"(42.35438434, -71.15733805)"
10532,120513762.0,MVAcc,08/18/2012 03:16:00 AM,2012,8,Saturday,ELM HILL AV,"(42.30864635, -71.08817456)"
10533,120513766.0,TOWED,08/18/2012 03:41:00 AM,2012,8,Saturday,VESTA RD,"(42.29603766, -71.086692)"
10534,120513797.0,LARCENY FROM MOTOR VEHICLE,08/18/2012 03:50:00 AM,2012,8,Saturday,WALDEMAR AV,"(42.39329401, -71.0086428)"
10535,120513868.0,MedAssist,08/18/2012 04:10:00 AM,2012,8,Saturday,BRIGHTON AV,"(42.35212135, -71.12489954)"
10536,120513824.0,InvPer,08/18/2012 04:22:00 AM,2012,8,Saturday,ST MARGARET ST,"(42.32183056, -71.05926506)"
10537,120513830.0,VAL,08/18/2012 04:37:00 AM,2012,8,Saturday,BOWDOIN ST,"(42.30911254, -71.06408891)"
10538,120513835.0,SIMPLE ASSAULT,08/18/2012 04:40:00 AM,2012,8,Saturday,HUNTINGTON AV,"(42.34077135, -71.08770455)"
10539,120556456.0,LARCENY FROM MOTOR VEHICLE,08/18/2012 05:00:00 AM,2012,8,Saturday,PERRIN ST,"(42.32324135, -71.07754956)"
10540,120513844.0,STOLEN PROPERTY CHARGES,08/18/2012 05:05:00 AM,2012,8,Saturday,MASSACHUSETTS AV,"(42.32929635, -71.06899456)"
10541,120513846.0,SIMPLE ASSAULT,08/18/2012 05:10:00 AM,2012,8,Saturday,COLUMBIA RD,"(42.32011409, -71.05829126)"
10542,120514811.0,VAL,08/18/2012 05:30:00 AM,2012,8,Saturday,BOYLSTON ST,"(42.35058135, -71.07548456)"
10543,120513854.0,AGGRAVATED ASSAULT,08/18/2012 05:41:00 AM,2012,8,Saturday,BLUE HILL AV,"(42.32285136, -71.07667956)"
10544,120518792.0,PhoneCalls,08/18/2012 06:00:00 AM,2012,8,Saturday,MAVERICK ST,"(42.36783134, -71.03372957)"
10545,120540773.0,SIMPLE ASSAULT,08/18/2012 06:45:00 AM,2012,8,Saturday,MASSACHUSETTS AV,"(42.33325635, -71.07289955)"
10546,120514487.0,DRUG CHARGES,08/18/2012 07:00:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.30972244, -71.10427304)"
10547,120513898.0,PropFound,08/18/2012 07:00:00 AM,2012,8,Saturday,CAMBRIDGE ST,"(42.36114051, -71.06170804)"
10548,120513904.0,VAL,08/18/2012 07:27:00 AM,2012,8,Saturday,ISABELLA ST,"(42.34873391, -71.0704717)"
10549,120515386.0,DRUG CHARGES,08/18/2012 07:30:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.3286598, -71.08561842)"
10550,120513974.0,VAL,08/18/2012 07:30:00 AM,2012,8,Saturday,BENNINGTON ST,"(42.38508634, -71.01148958)"
10551,120514894.0,DRUG CHARGES,08/18/2012 07:30:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.3286598, -71.08561842)"
10552,120514939.0,OTHER LARCENY,08/18/2012 07:30:00 AM,2012,8,Saturday,UNION ST,"(42.34500635, -71.14808953)"
10553,120513900.0,MedAssist,08/18/2012 07:32:00 AM,2012,8,Saturday,PARK VALE AV,"(42.35185599, -71.13305761)"
10554,120513938.0,VAL,08/18/2012 07:58:00 AM,2012,8,Saturday,EDEN ST,"(42.37997134, -71.06732956)"
10555,120513909.0,VAL,08/18/2012 08:00:00 AM,2012,8,Saturday,CHESTNUT ST,"(42.35647134, -71.07229956)"
10556,120522544.0,OTHER LARCENY,08/18/2012 08:00:00 AM,2012,8,Saturday,DORCHESTER AV,"(42.29693118, -71.06112346)"
10557,120540069.0,RESIDENTIAL BURGLARY,08/18/2012 08:00:00 AM,2012,8,Saturday,MENDELSSOHN ST,"(42.27827636, -71.13857953)"
10558,120513982.0,RESIDENTIAL BURGLARY,08/18/2012 08:25:00 AM,2012,8,Saturday,EVERDEAN ST,"(42.29812635, -71.05072457)"
10559,120513987.0,OTHER LARCENY,08/18/2012 08:34:00 AM,2012,8,Saturday,BOYLSTON ST,"(42.34941634, -71.07973955)"
10560,120530184.0,FRAUD,08/18/2012 09:00:00 AM,2012,8,Saturday,W 4TH ST,"(42.34061048, -71.05553657)"
10561,120530498.0,PropLost,08/18/2012 09:00:00 AM,2012,8,Saturday,AMERICAN LEGION HY,"(42.28181109, -71.11552289)"
10562,120516683.0,PersLoc,08/18/2012 09:00:00 AM,2012,8,Saturday,N POINT DR,"(42.32011135, -71.04118957)"
10563,130154000.0,FRAUD,08/18/2012 09:00:00 AM,2012,8,Saturday,MASON ST,"(42.35366868, -71.06358773)"
10564,120514007.0,PropLost,08/18/2012 09:05:00 AM,2012,8,Saturday,GLENHILL RD,"(42.27749636, -71.08259956)"
10565,120514028.0,VAL,08/18/2012 09:20:00 AM,2012,8,Saturday,ENDICOTT ST,"(42.36557634, -71.05740456)"
10566,120514033.0,Service,08/18/2012 09:30:00 AM,2012,8,Saturday,GLENWAY ST,"(42.30129136, -71.08443455)"
10567,120514055.0,TOWED,08/18/2012 09:44:00 AM,2012,8,Saturday,QUEENSBERRY ST,"(42.34254135, -71.09808455)"
10568,120514310.0,VAL,08/18/2012 10:00:00 AM,2012,8,Saturday,NEWBURY ST,"(42.35226635, -71.07250956)"
10569,120515170.0,MVAcc,08/18/2012 10:00:00 AM,2012,8,Saturday,MELNEA CASS BL,"(42.33129135, -71.07489956)"
10570,120519831.0,RESIDENTIAL BURGLARY,08/18/2012 10:00:00 AM,2012,8,Saturday,COLUMBIA RD,"(42.31783935, -71.06411546)"
10571,120514654.0,OTHER LARCENY,08/18/2012 10:00:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.33790135, -71.07498956)"
10572,120514093.0,Landlord,08/18/2012 10:03:00 AM,2012,8,Saturday,HUMPHREYS ST,"(42.31948771, -71.06627339)"
10573,120514097.0,TOWED,08/18/2012 10:08:00 AM,2012,8,Saturday,AUSTIN ST,"(0.0, 0.0)"
10574,120514092.0,OTHER LARCENY,08/18/2012 10:15:00 AM,2012,8,Saturday,SEAVER ST,"(42.3113242, -71.09321852)"
10575,120514133.0,PropLost,08/18/2012 10:30:00 AM,2012,8,Saturday,CUMMINS HY,"(42.27157376, -71.10566002)"
10576,120514209.0,VAL,08/18/2012 10:30:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.29210636, -71.07175456)"
10577,120514273.0,InvPer,08/18/2012 10:30:00 AM,2012,8,Saturday,SUMNER ST,"(42.36961634, -71.04161956)"
10578,120514125.0,MedAssist,08/18/2012 10:33:00 AM,2012,8,Saturday,ST BOTOLPH ST,"(42.34552635, -71.08001455)"
10579,120514138.0,TOWED,08/18/2012 10:39:00 AM,2012,8,Saturday,ERNST ST,"(42.31794135, -71.09978955)"
10580,120585601.0,MVAcc,08/18/2012 10:43:00 AM,2012,8,Saturday,LINDA LA,"(42.31236135, -71.05098457)"
10581,120514108.0,InvPer,08/18/2012 10:44:00 AM,2012,8,Saturday,COMMONWEALTH AV,"(42.34011135, -71.16085953)"
10582,120514153.0,PropLost,08/18/2012 10:48:00 AM,2012,8,Saturday,MASSACHUSETTS AV,"(42.32854635, -71.06836455)"
10583,120514160.0,MedAssist,08/18/2012 10:48:00 AM,2012,8,Saturday,WARD ST,"(42.33510817, -71.09591264)"
10584,120514163.0,Arrest,08/18/2012 10:54:00 AM,2012,8,Saturday,DORCHESTER AV,"(42.30397135, -71.05924456)"
10585,120514170.0,InvPer,08/18/2012 10:59:00 AM,2012,8,Saturday,TEMPLE PL,"(42.35515135, -71.06203955)"
10586,120515429.0,VANDALISM,08/18/2012 11:00:00 AM,2012,8,Saturday,CHESTERFIELD ST,"(42.24076137, -71.13431954)"
10587,120516483.0,PropLost,08/18/2012 11:00:00 AM,2012,8,Saturday,HARRISON AV,"(42.34207135, -71.06609456)"
10588,120518499.0,VAL,08/18/2012 11:00:00 AM,2012,8,Saturday,QUINCY ST,"(42.31310136, -71.07539956)"
10589,120514230.0,Landlord,08/18/2012 11:00:00 AM,2012,8,Saturday,SHERIDAN ST,"(42.32088635, -71.10759454)"
10590,120514177.0,Landlord,08/18/2012 11:06:00 AM,2012,8,Saturday,SAVIN HILL AV,"(42.31289623, -71.056628)"
10591,120514205.0,TOWED,08/18/2012 11:23:00 AM,2012,8,Saturday,W SELDEN ST,"(42.27369136, -71.08924956)"
10592,120514218.0,MVAcc,08/18/2012 11:25:00 AM,2012,8,Saturday,DORCHESTER AV,"(42.29454136, -71.06183957)"
10593,120516869.0,OTHER LARCENY,08/18/2012 11:30:00 AM,2012,8,Saturday,SOUTH ST,"(42.28771307, -71.1408761)"
10594,120514216.0,PropFound,08/18/2012 11:30:00 AM,2012,8,Saturday,WASHINGTON ST,"(42.34898135, -71.15091453)"
10595,120521368.0,FRAUD,08/18/2012 11:30:00 AM,2012,8,Saturday,CITY HALL PZ,"(42.35925134, -71.05941456)"
10596,120514248.0,MedAssist,08/18/2012 11:50:00 AM,2012,8,Saturday,BABCOCK ST,"(42.35168135, -71.12126954)"
10597,120521886.0,InvPer,08/18/2012 12:00:00 PM,2012,8,Saturday,ALBAN ST,"(42.28719826, -71.0663415)"
10598,120516167.0,RESIDENTIAL BURGLARY,08/18/2012 12:00:00 PM,2012,8,Saturday,FOX ST,"(42.30664135, -71.06254956)"
10599,120558151.0,PropLost,08/18/2012 12:00:00 PM,2012,8,Saturday,SEDGWICK ST,"(42.30855664, -71.11369158)"
10600,120514269.0,PersMiss,08/18/2012 12:01:00 PM,2012,8,Saturday,RICHARDSON ST,"(42.36142878, -71.14368558)"
10601,120513451.0,VAL,08/18/2012 12:20:00 PM,2012,8,Saturday,SUMMER ST,"(42.34645634, -71.04245957)"
10602,120514308.0,InvProp,08/18/2012 12:30:00 PM,2012,8,Saturday,BRAHMS ST,"(42.27745136, -71.13955453)"
10603,120514320.0,PropFound,08/18/2012 12:30:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.34898135, -71.15091453)"
10604,120514343.0,VANDALISM,08/18/2012 12:30:00 PM,2012,8,Saturday,DORCHESTER AV,"(42.29884135, -71.06058456)"
10605,120514436.0,OTHER LARCENY,08/18/2012 12:30:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.35782855, -71.05808889)"
10606,120514321.0,OTHER LARCENY,08/18/2012 12:36:00 PM,2012,8,Saturday,KEVIN RD,"(42.31670135, -71.06210956)"
10607,120514328.0,VAL,08/18/2012 12:37:00 PM,2012,8,Saturday,COLUMBIA RD,"(42.31256136, -71.06839957)"
10608,120514392.0,OTHER LARCENY,08/18/2012 12:40:00 PM,2012,8,Saturday,BORDER ST,"(42.37493134, -71.03978957)"
10609,120514481.0,DRUG CHARGES,08/18/2012 12:45:00 PM,2012,8,Saturday,BOYLSTON ST,"(42.35237134, -71.06490456)"
10610,120514359.0,FRAUD,08/18/2012 01:00:00 PM,2012,8,Saturday,SUNCREST RD,"(42.26507219, -71.10147072)"
10611,120514384.0,FRAUD,08/18/2012 01:15:00 PM,2012,8,Saturday,PARK ST,"(42.29641433, -71.06860355)"
10612,120516924.0,RESIDENTIAL BURGLARY,08/18/2012 01:30:00 PM,2012,8,Saturday,MAVERICK ST,"(42.36811634, -71.03437457)"
10613,120514442.0,DRUG CHARGES,08/18/2012 01:35:00 PM,2012,8,Saturday,CENTRE ST,"(42.32278135, -71.10038955)"
10614,120514426.0,Service,08/18/2012 01:40:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.29201136, -71.12217455)"
10615,120514458.0,DRUG CHARGES,08/18/2012 01:48:00 PM,2012,8,Saturday,DORCHESTER ST,"(42.33328462, -71.05030341)"
10616,120514629.0,MedAssist,08/18/2012 01:54:00 PM,2012,8,Saturday,MAXWELL ST,"(42.2821823, -71.07792306)"
10617,120514467.0,VANDALISM,08/18/2012 01:54:00 PM,2012,8,Saturday,MAXWELL ST,"(42.2821823, -71.07792306)"
10618,120514476.0,TOWED,08/18/2012 01:55:00 PM,2012,8,Saturday,CHARTER ST,"(42.36690134, -71.05396957)"
10619,120514473.0,MVAcc,08/18/2012 01:55:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.26641636, -71.15156454)"
10620,120514462.0,MedAssist,08/18/2012 01:57:00 PM,2012,8,Saturday,BICKFORD ST,"(42.32595135, -71.10132955)"
10621,120520561.0,FRAUD,08/18/2012 02:00:00 PM,2012,8,Saturday,WOLCOTT ST,"(42.3027161, -71.08248738)"
10622,120522846.0,OTHER,08/18/2012 02:00:00 PM,2012,8,Saturday,SUMNER ST,"(42.36460634, -71.02993457)"
10623,120514483.0,InvPer,08/18/2012 02:00:00 PM,2012,8,Saturday,FLOYD ST,"(42.28837819, -71.08614367)"
10624,120514735.0,PropLost,08/18/2012 02:00:00 PM,2012,8,Saturday,S MARKET ST,"(42.35981634, -71.05569956)"
10625,120516739.0,InvPer,08/18/2012 02:00:00 PM,2012,8,Saturday,O ST,"(42.33783134, -71.02928457)"
10626,120514495.0,DRUG CHARGES,08/18/2012 02:09:00 PM,2012,8,Saturday,MAXWELL ST,"(42.2821823, -71.07792306)"
10627,120514510.0,SIMPLE ASSAULT,08/18/2012 02:17:00 PM,2012,8,Saturday,CENTRE AV,"(42.32286135, -71.10152955)"
10628,120514411.0,InvPer,08/18/2012 02:28:00 PM,2012,8,Saturday,CUSHING AV,"(42.31387556, -71.06380408)"
10629,120518636.0,OTHER LARCENY,08/18/2012 02:30:00 PM,2012,8,Saturday,KNEELAND ST,"(42.34976134, -71.05806456)"
10630,120519569.0,OTHER LARCENY,08/18/2012 02:45:00 PM,2012,8,Saturday,BEACON ST,"(42.35392635, -71.07802456)"
10631,120514544.0,MVAcc,08/18/2012 02:50:00 PM,2012,8,Saturday,BLUE HILL AV,"(42.30125136, -71.08574956)"
10632,120514571.0,OTHER LARCENY,08/18/2012 03:00:00 PM,2012,8,Saturday,HYDE PARK AV,"(42.25332425, -71.12466158)"
10633,120514612.0,VAL,08/18/2012 03:00:00 PM,2012,8,Saturday,MORTON ST,"(42.28208136, -71.08768955)"
10634,120516708.0,PropLost,08/18/2012 03:00:00 PM,2012,8,Saturday,AMORY ST,"(42.3153055, -71.10422527)"
10635,120514581.0,AGGRAVATED ASSAULT,08/18/2012 03:04:00 PM,2012,8,Saturday,LEXINGTON ST,"(42.38069134, -71.02957958)"
10636,120514594.0,OTHER LARCENY,08/18/2012 03:14:00 PM,2012,8,Saturday,NEWBURY ST,"(42.34846635, -71.08665456)"
10637,120514798.0,OTHER LARCENY,08/18/2012 03:30:00 PM,2012,8,Saturday,MASSACHUSETTS AV,"(42.33151135, -71.07083456)"
10638,120516179.0,PropLost,08/18/2012 03:30:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.33767135, -71.07532956)"
10639,120518343.0,PropLost,08/18/2012 03:45:00 PM,2012,8,Saturday,LONG ISLAND RD,"(42.31251079, -70.97204901)"
10640,120514636.0,InvPer,08/18/2012 03:47:00 PM,2012,8,Saturday,BOWDOIN ST,"(42.30464878, -71.06911619)"
10641,120514596.0,MedAssist,08/18/2012 03:49:00 PM,2012,8,Saturday,FENWICK PL,"(42.32455135, -71.08722955)"
10642,120514582.0,OTHER LARCENY,08/18/2012 03:50:00 PM,2012,8,Saturday,E BROOKLINE ST,"(42.33961135, -71.07249956)"
10643,120514963.0,PropLost,08/18/2012 04:00:00 PM,2012,8,Saturday,WASHINGTON ST,"(0.0, 0.0)"
10644,120518912.0,PropLost,08/18/2012 04:00:00 PM,2012,8,Saturday,HUNTINGTON AV,"(42.33414135, -71.10478955)"
10645,120521447.0,MVAcc,08/18/2012 04:00:00 PM,2012,8,Saturday,LEXINGTON ST,"(42.37874134, -71.03493957)"
10646,120517099.0,OTHER LARCENY,08/18/2012 04:00:00 PM,2012,8,Saturday,WASHINGTON ST,"(42.26715636, -71.15073954)"
10647,120514667.0,FIRE,08/18/2012 04:10:00 PM,2012,8,Saturday,LONG WHRF,"(42.36008134, -71.04882956)"
10648,120514424.0,RESIDENTIAL BURGLARY,08/18/2012 04:43:00 PM,2012,8,Saturday,GREENWOOD ST,"(42.30084758, -71.07981059)"
10649,120514739.0,VAL,08/18/2012 04:45:00 PM,2012,8,Saturday,BLUE HILL AV,"(42.30483531, -71.08464576)"
10650,120514737.0,VANDALISM,08/18/2012 04:45:00 PM,2012,8,Saturday,RUTLAND SQ,"(42.34139135, -71.07778456)"
10651,120518172.0,MVAcc,08/18/2012 04:55:00 PM,2012,8,Saturday,FREEPORT ST,"(42.30081136, -71.04942957)"
10652,120514764.0,SIMPLE ASSAULT,08/18/2012 04:57:00 PM,2012,8,Saturday,WOLCOTT ST,"(42.3027161, -71.08248738)"
10653,120514784.0,VAL,08/18/2012 05:00:00 PM,2012,8,Saturday,BLACKSTONE ST,"(0.0, 0.0)"
10654,120514979.0,RESIDENTIAL BURGLARY,08/18/2012 05:00:00 PM,2012,8,Saturday,ALLSTON ST,"(42.35129635, -71.13581454)"
10655,120513894.0,VANDALISM,08/18/2012 05:00:00 PM,2012,8,Saturday,HUNTINGTON AV,"(42.33626135, -71.09909955)"
10656,120514386.0,TOWED,08/18/2012 05:00:00 PM,2012,8,Saturday,PACIFIC ST,"(42.33409635, -71.04556457)"
10657,120514766.0,SIMPLE ASSAULT,08/18/2012 05:02:00 PM,2012,8,Saturday,NAVARRE ST,"(42.27755627, -71.11760498)"
