,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
14642,120552424.0,SIMPLE ASSAULT,469,09/02/2012 09:00:00 PM,2012,9,Sunday,766138.128,2925237.437,BLUE HILL AV,"(42.27428137, -71.09365956)"
14643,120549166.0,MedAssist,340,09/02/2012 09:21:00 PM,2012,9,Sunday,773911.1545,2937139.5889999997,POTOSI ST,"(42.30683635, -71.06471456)"
14644,120571200.0,PropLost,69,09/02/2012 09:30:00 PM,2012,9,Sunday,772238.7169,2955013.53,BEACON ST,"(42.35590635, -71.07056456)"
14645,120552958.0,AUTO THEFT,620,09/02/2012 09:30:00 PM,2012,9,Sunday,767614.423,2951847.52,BOYLSTON ST,"(42.34728135, -71.08772955)"
14646,120549199.0,VAL,304,09/02/2012 09:34:00 PM,2012,9,Sunday,765208.5029,2942120.4110000003,ACADEMY RD,"(42.32062135, -71.09679955)"
14647,120549227.0,MVAcc,498,09/02/2012 09:49:00 PM,2012,9,Sunday,758958.2829,2924562.9680000003,HYDE PARK AV,"(42.27252137, -71.12019955)"
14648,120551324.0,VANDALISM,601,09/02/2012 09:59:00 PM,2012,9,Sunday,764744.1099,2946839.358,SMITH ST,"(42.33357635, -71.09843455)"
14649,120549250.0,SIMPLE ASSAULT,305,09/02/2012 09:59:00 PM,2012,9,Sunday,766483.3172,2942472.6769999997,MARTIN LUTHER KING BLVD,"(42.32157135, -71.09207956)"
14650,120549474.0,PhoneCalls,493,09/02/2012 10:00:00 PM,2012,9,Sunday,761287.9032,2920550.251,RIVER ST,"(42.26148136, -71.11165955)"
14651,120550440.0,VANDALISM,216,09/02/2012 10:00:00 PM,2012,9,Sunday,777782.4595,2947325.3389999997,F ST,"(42.33473135, -71.05020457)"
14652,120550681.0,AUTO THEFT,245,09/02/2012 10:00:00 PM,2012,9,Sunday,776613.1682,2941346.251,RAVEN ST,"(42.31834135, -71.05464457)"
14653,130092471.0,VAL,134,09/02/2012 10:00:00 PM,2012,9,Sunday,769722.9399,2952958.38,NEWBURY ST,"(42.35030135, -71.07990956)"
14654,120549544.0,OTHER LARCENY,794,09/02/2012 10:08:00 PM,2012,9,Sunday,767472.0844,2949741.2860000003,ST STEPHEN ST,"(42.34150366, -71.08829369)"
14655,120549285.0,InvPer,21,09/02/2012 10:20:00 PM,2012,9,Sunday,782611.0899,2961946.705,BREMEN ST,"(42.37478134, -71.03204958)"
14656,120550764.0,PROSTITUTION CHARGES,162,09/02/2012 10:30:00 PM,2012,9,Sunday,774045.3801,2950833.5919999997,HARRISON AV,"(42.34441135, -71.06395957)"
14657,120549296.0,MedAssist,316,09/02/2012 10:35:00 PM,2012,9,Sunday,766348.0804,2939928.345,ABBOTTSFORD ST,"(42.31459136, -71.09262455)"
14658,120550361.0,ROBBERY,311,09/02/2012 10:40:00 PM,2012,9,Sunday,770164.6018,2940165.542,SAVIN ST,"(42.31519136, -71.07850956)"
14659,120551704.0,PubDrink,256,09/02/2012 10:45:00 PM,2012,9,Sunday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
14660,120549310.0,Argue,72,09/02/2012 10:45:00 PM,2012,9,Sunday,774306.0241,2956946.392,BOWDOIN ST,"(42.36118135, -71.06287957)"
14661,120549332.0,Ballist,312,09/02/2012 10:53:00 PM,2012,9,Sunday,767131.2406,2941021.728,HAROLD ST,"(42.31758135, -71.08970955)"
14662,120549239.0,VANDALISM,0,09/02/2012 11:00:00 PM,2012,9,Sunday,775306.2487,2963700.7830000003,MEDFORD ST,"(42.37970134, -71.05904957)"
14663,120550370.0,VANDALISM,822,09/02/2012 11:00:00 PM,2012,9,Sunday,752420.4223,2918731.463,GEORGETOWNE DR,"(42.25659656, -71.14444554)"
14664,120549374.0,SIMPLE ASSAULT,336,09/02/2012 11:00:00 PM,2012,9,Sunday,772669.6888,2936821.6360000004,INWOOD ST,"(42.30598117, -71.06930995)"
14665,120549308.0,Gather,796,09/02/2012 11:04:00 PM,2012,9,Sunday,756142.2724,2953422.686,LINDEN ST,"(42.35174798, -71.1301418)"
14666,120549354.0,AGGRAVATED ASSAULT,521,09/02/2012 11:09:00 PM,2012,9,Sunday,757864.8470000001,2917805.414,DANA AV,"(42.25399137, -71.12434955)"
14667,120549385.0,VAL,324,09/02/2012 11:15:00 PM,2012,9,Sunday,770693.6297,2940929.811,INGLESIDE ST,"(42.31728135, -71.07653956)"
14668,120549878.0,OTHER LARCENY,622,09/02/2012 11:25:00 PM,2012,9,Sunday,765253.8703,2952823.832,BAY STATE RD,"(42.34999135, -71.09644455)"
14669,120549991.0,OTHER LARCENY,905,09/02/2012 11:30:00 PM,2012,9,Sunday,771873.282,2948925.7460000003,E BROOKLINE ST,"(42.33920635, -71.07202956)"
14670,120555354.0,AUTO THEFT,598,09/02/2012 11:30:00 PM,2012,9,Sunday,768399.9598,2951523.3460000004,DALTON ST,"(42.34638135, -71.08482955)"
14671,120549408.0,ROBBERY,911,09/02/2012 11:38:00 PM,2012,9,Sunday,766799.0657,2947685.482,RUGGLES ST,"(42.33587135, -71.09081955)"
14672,120551707.0,VIOLATION OF LIQUOR LAWS,256,09/02/2012 11:40:00 PM,2012,9,Sunday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
14673,120605348.0,FRAUD,900,09/03/2012 12:00:00 AM,2012,9,Monday,775343.8101,2962968.473,BUNKER HILL ST,"(42.37769134, -71.05892456)"
14674,120550032.0,VAL,336,09/03/2012 12:01:00 AM,2012,9,Monday,772555.6622,2937460.693,BARRY ST,"(42.30773635, -71.06971956)"
14675,120551702.0,PubDrink,256,09/03/2012 12:19:00 AM,2012,9,Monday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
14676,120549953.0,PropLost,178,09/03/2012 12:30:00 AM,2012,9,Monday,772883.8062,2945046.048,MASSACHUSETTS AV,"(42.32854635, -71.06836455)"
14677,120552805.0,VANDALISM,193,09/03/2012 12:30:00 AM,2012,9,Monday,776584.7840000001,2945487.809,WARD ST,"(42.32970635, -71.05466956)"
14678,120550216.0,VANDALISM,942,09/03/2012 12:30:00 AM,2012,9,Monday,788836.8524,2968307.764,FAYWOOD AV,"(42.39214002, -71.00887398)"
14679,120552244.0,OTHER LARCENY,121,09/03/2012 12:30:00 AM,2012,9,Monday,773717.34,2952870.892,TREMONT ST,"(42.35000634, -71.06513456)"
14680,120549532.0,InvPer,254,09/03/2012 12:34:00 AM,2012,9,Monday,775604.469,2937408.856,DORCHESTER AV,"(42.30755136, -71.05844957)"
14681,120549489.0,FRAUD,0,09/03/2012 12:35:00 AM,2012,9,Monday,766843.6818,2953035.488,BEACON ST,"(42.35055135, -71.09055956)"
14682,120549543.0,ROBBERY,572,09/03/2012 12:39:00 AM,2012,9,Monday,765221.5863,2939924.814,COLUMBUS AV,"(42.31459635, -71.09678955)"
14683,120550140.0,PhoneCalls,167,09/03/2012 01:00:00 AM,2012,9,Monday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
14684,120549591.0,LICViol,244,09/03/2012 01:00:00 AM,2012,9,Monday,776052.1696,2941308.708,DORCHESTER AV,"(42.31824635, -71.05671956)"
14685,120549595.0,VAL,553,09/03/2012 01:00:00 AM,2012,9,Monday,756466.8646,2924894.565,BEECH ST,"(42.27346137, -71.12939955)"
14686,120549615.0,Service,282,09/03/2012 01:11:00 AM,2012,9,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
14687,120550337.0,MedAssist,26,09/03/2012 01:20:00 AM,2012,9,Monday,780297.733,2960501.916,MAVERICK ST,"(42.37085134, -71.04063957)"
14688,120549645.0,VAL,23,09/03/2012 01:30:00 AM,2012,9,Monday,781420.7872,2963439.84,TRENTON ST,"(42.37889634, -71.03642458)"
14689,120549657.0,SIMPLE ASSAULT,303,09/03/2012 01:30:00 AM,2012,9,Monday,764800.8066,2940828.4239999996,COLUMBUS AV,"(42.31708135, -71.09832955)"
14690,120550215.0,ROBBERY,28,09/03/2012 01:30:00 AM,2012,9,Monday,780894.4719,2961587.497,LONDON ST,"(42.37382134, -71.03840957)"
14691,120549668.0,SIMPLE ASSAULT,623,09/03/2012 01:40:00 AM,2012,9,Monday,766130.3925,2952396.148,COMMONWEALTH AV,"(42.34880635, -71.09320955)"
14692,120617189.0,FRAUD,938,09/03/2012 01:47:00 AM,2012,9,Monday,752693.6724,2951062.6210000003,FIDELIS WY,"(42.3453122, -71.14293624)"
14693,120549693.0,DRUG CHARGES,316,09/03/2012 01:50:00 AM,2012,9,Monday,765782.1363,2939400.348,SEAVER ST,"(42.3131499, -71.09472626)"
14694,120549699.0,PROSTITUTION CHARGES,191,09/03/2012 01:50:00 AM,2012,9,Monday,775692.0083,2944788.932,BOSTON ST,"(42.32780135, -71.05798456)"
14695,120549688.0,MedAssist,141,09/03/2012 01:56:00 AM,2012,9,Monday,767885.0406,2952625.061,COMMONWEALTH AV,"(42.34941134, -71.08671455)"
14696,120549717.0,AGGRAVATED ASSAULT,94,09/03/2012 02:03:00 AM,2012,9,Monday,777130.7242,2956363.377,SURFACE RD,"(42.35954135, -71.05243957)"
14697,120549742.0,ROBBERY,347,09/03/2012 02:21:00 AM,2012,9,Monday,775483.8418,2939288.666,SAWYER AV,"(42.31271136, -71.05885957)"
14698,120549761.0,RESIDENTIAL BURGLARY,815,09/03/2012 02:30:00 AM,2012,9,Monday,755460.5366,2956516.778,FRANKLIN ST,"(42.36024634, -71.13261454)"
14699,120549766.0,VAL,0,09/03/2012 02:33:00 AM,2012,9,Monday,766121.0069,2924286.216,BLUE HILL AV,"(42.27167137, -71.09373956)"
14700,120549777.0,DRUG CHARGES,257,09/03/2012 02:38:00 AM,2012,9,Monday,773790.8306,2940843.356,COLUMBIA RD,"(42.31700135, -71.06508957)"
14701,120549747.0,MedAssist,85,09/03/2012 02:39:00 AM,2012,9,Monday,776192.38,2958271.727,BALDWIN PL,"(42.36479134, -71.05587456)"
14702,120549799.0,MedAssist,914,09/03/2012 02:40:00 AM,2012,9,Monday,776668.1887,2944792.189,LOGAN WY,"(42.32779635, -71.05437456)"
14703,120549821.0,DISORDERLY,207,09/03/2012 03:09:00 AM,2012,9,Monday,778984.2523,2953936.9689999996,NORTHERN AV,"(42.35285634, -71.04562956)"
14704,120549858.0,LARCENY FROM MOTOR VEHICLE,805,09/03/2012 03:45:00 AM,2012,9,Monday,752457.2854,2956321.325,BRONSDON ST,"(42.35974498, -71.1437294)"
14705,120551325.0,OTHER LARCENY,126,09/03/2012 04:00:00 AM,2012,9,Monday,772947.9878,2952395.0489999996,CHURCH ST,"(42.34871134, -71.06798956)"
14706,120550651.0,VAL,914,09/03/2012 04:30:00 AM,2012,9,Monday,777128.4011,2945468.788,OLD COLONY AV,"(42.32964635, -71.05265956)"
14707,120549860.0,TOWED,822,09/03/2012 04:38:00 AM,2012,9,Monday,750520.9845,2919547.14,EDGEMERE RD,"(42.25885636, -71.15144954)"
14708,120550639.0,InvProp,933,09/03/2012 05:00:00 AM,2012,9,Monday,772098.3196,2928876.74,WASHINGTON ST,"(42.28418782, -71.07156968)"
14709,120549881.0,MVAcc,351,09/03/2012 05:37:00 AM,2012,9,Monday,775309.6471,2935570.63,DORCHESTER AV,"(42.30251135, -71.05957457)"
14710,120552828.0,OTHER LARCENY,802,09/03/2012 06:00:00 AM,2012,9,Monday,755527.2809,2953885.8989999997,BRIGHTON AV,"(42.35302635, -71.13240954)"
14711,120552139.0,VANDALISM,8,09/03/2012 06:00:00 AM,2012,9,Monday,790437.3715,2967589.732,ORIENT AV,"(42.3901443, -71.00296471)"
14712,120551180.0,DRUG CHARGES,282,09/03/2012 07:00:00 AM,2012,9,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
14713,120561755.0,OTHER LARCENY,213,09/03/2012 07:00:00 AM,2012,9,Monday,778018.4026,2948940.463,W 3RD ST,"(42.33915988, -71.04930038)"
14714,120549914.0,VANDALISM,326,09/03/2012 07:17:00 AM,2012,9,Monday,770737.7409,2939399.445,PERTH ST,"(42.31308135, -71.07640456)"
14716,120549960.0,ROBBERY,671,09/03/2012 08:29:00 AM,2012,9,Monday,759039.9822,2937478.3019999997,ARBORWAY,"(42.3079609, -71.11968491)"
14717,120583078.0,PropLost,40,09/03/2012 09:00:00 AM,2012,9,Monday,775180.6533,2961599.1939999997,ELLWOOD ST,"(42.37393634, -71.05955456)"
14718,120550001.0,FRAUD,427,09/03/2012 09:00:00 AM,2012,9,Monday,767426.3706,2927206.023,NORFOLK ST,"(42.27966636, -71.08886456)"
14719,120550013.0,InvProp,356,09/03/2012 09:23:00 AM,2012,9,Monday,774608.3472,2934378.995,FREEMAN ST,"(42.29925136, -71.06218957)"
14720,120552959.0,PropLost,783,09/03/2012 09:30:00 AM,2012,9,Monday,753248.1867,2952380.2180000003,WARREN ST,"(42.34892135, -71.14086453)"
14721,120550041.0,TOWED,799,09/03/2012 09:43:00 AM,2012,9,Monday,752839.9716,2956407.9689999996,SCHOOL ST,"(42.35997833, -71.14231215)"
14722,120550056.0,LARCENY FROM MOTOR VEHICLE,565,09/03/2012 09:55:00 AM,2012,9,Monday,764973.6117,2928817.0319999997,HARVARD ST,"(42.28411916, -71.09789998)"
14723,120550058.0,Argue,296,09/03/2012 09:57:00 AM,2012,9,Monday,769174.7113,2943598.102,ROCKVILLE PARK,"(42.32462381, -71.08210729)"
14724,120550084.0,VAL,76,09/03/2012 10:00:00 AM,2012,9,Monday,775230.5321,2957958.797,CANAL ST,"(42.36394634, -71.05943956)"
14725,120551144.0,RESIDENTIAL BURGLARY,151,09/03/2012 10:00:00 AM,2012,9,Monday,770274.0752,2950408.285,WARREN AV,"(42.34329635, -71.0779174)"
14726,120550059.0,PropFound,617,09/03/2012 10:15:00 AM,2012,9,Monday,765888.8254,2948590.6560000004,HUNTINGTON AV,"(42.33836711, -71.09417015)"
14727,120550085.0,MedAssist,508,09/03/2012 10:15:00 AM,2012,9,Monday,770118.7222,2938007.273,DEVON ST,"(42.30926958, -71.0787186)"
14728,120552307.0,PhoneCalls,469,09/03/2012 10:15:00 AM,2012,9,Monday,765898.5905,2926558.567,WALK HILL ST,"(42.27790976, -71.09452141)"
14729,120550098.0,InvPer,694,09/03/2012 10:25:00 AM,2012,9,Monday,748123.6566,2932507.2060000002,VFW PY,"(42.29444636, -71.16011454)"
14730,120550111.0,MedAssist,214,09/03/2012 10:29:00 AM,2012,9,Monday,778722.6466,2947847.002,W BROADWAY,"(42.33614915, -71.0467171)"
14731,120550862.0,LARCENY FROM MOTOR VEHICLE,166,09/03/2012 10:30:00 AM,2012,9,Monday,772499.3654,2949692.3710000003,WASHINGTON ST,"(42.34130135, -71.06969957)"
14732,120550122.0,PubDrink,277,09/03/2012 10:38:00 AM,2012,9,Monday,769686.1587,2946471.623,MELNEA CASS BL,"(42.33250197, -71.08016374)"
14733,120550143.0,Service,185,09/03/2012 10:53:00 AM,2012,9,Monday,774470.4366,2942543.235,MASSACHUSETTS AV,"(42.32165635, -71.06254456)"
14735,120550640.0,LARCENY FROM MOTOR VEHICLE,115,09/03/2012 11:00:00 AM,2012,9,Monday,775827.7901,2953275.332,SOUTH ST,"(42.35108634, -71.05731956)"
14736,120550382.0,PropLost,520,09/03/2012 11:00:00 AM,2012,9,Monday,758182.5548,2918508.325,RIVER ST,"(42.25591637, -71.12316455)"
14737,120550292.0,OTHER LARCENY,628,09/03/2012 11:00:00 AM,2012,9,Monday,763859.4027,2950716.352,BROOKLINE AV,"(42.34422635, -71.10163955)"
14738,120550160.0,OTHER LARCENY,116,09/03/2012 11:06:00 AM,2012,9,Monday,774701.6076,2953074.545,HARRISON AV,"(42.35055135, -71.06148957)"
14739,120552319.0,PropLost,94,09/03/2012 11:08:00 AM,2012,9,Monday,777098.3496,2956352.275,STATE ST,"(42.35951134, -71.05255956)"
14740,120550168.0,VAL,565,09/03/2012 11:47:00 AM,2012,9,Monday,763124.2378,2935516.394,FOREST HILLS ST,"(42.30252635, -71.10461955)"
14741,120629462.0,MedAssist,35,09/03/2012 12:00:00 PM,2012,9,Monday,781259.3019,2959340.939,SUMNER ST,"(42.36765134, -71.03710456)"
14742,120550222.0,ROBBERY,111,09/03/2012 12:00:00 PM,2012,9,Monday,773775.1158,2953733.06,BOYLSTON ST,"(42.35237134, -71.06490456)"
14743,120657057.0,FRAUD,572,09/03/2012 12:00:00 PM,2012,9,Monday,764562.7782,2939852.566,SCHOOL ST,"(42.31440662, -71.09922659)"
14744,120553143.0,PropLost,780,09/03/2012 12:00:00 PM,2012,9,Monday,751345.1944,2954651.773,GLENCOE ST,"(42.35517635, -71.14786954)"
14745,120649420.0,PropLost,126,09/03/2012 12:00:00 PM,2012,9,Monday,772811.0531,2952478.1739999996,MELROSE ST,"(42.34894134, -71.06849456)"
14746,120555398.0,FRAUD,631,09/03/2012 12:00:00 PM,2012,9,Monday,764568.7831,2952212.0069999998,BEACON ST,"(42.34832135, -71.09898955)"
14747,120622187.0,PropLost,304,09/03/2012 12:00:00 PM,2012,9,Monday,764913.4583,2942175.505,ACADEMY CT,"(42.32077635, -71.09788955)"
14748,120550239.0,VANDALISM,624,09/03/2012 12:02:00 PM,2012,9,Monday,765459.3216,2951396.247,VAN NESS ST,"(42.34607135, -71.09570955)"
14749,120550244.0,RESIDENTIAL BURGLARY,293,09/03/2012 12:04:00 PM,2012,9,Monday,766722.0688,2944749.3,MILLMONT ST,"(42.32781536, -71.09115638)"
14750,120550248.0,DEATH INVESTIGATION,336,09/03/2012 12:07:00 PM,2012,9,Monday,772847.1206,2936897.7789999996,NORTON ST,"(42.30618765, -71.06865261)"
14752,120550189.0,PropDam,768,09/03/2012 12:20:00 PM,2012,9,Monday,749631.9118,2955014.312,GOODENOUGH ST,"(42.3561904, -71.15420263)"
14753,120550595.0,OTHER LARCENY,137,09/03/2012 12:30:00 PM,2012,9,Monday,768850.0656,2952629.758,NEWBURY ST,"(42.34941135, -71.08314456)"
14754,120550280.0,32GUN,572,09/03/2012 12:30:00 PM,2012,9,Monday,764843.0943,2939602.334,SCHOOL ST,"(42.31371635, -71.09819455)"
14755,120550305.0,AGGRAVATED ASSAULT,459,09/03/2012 12:45:00 PM,2012,9,Monday,769935.2448,2935667.41,ERIE ST,"(42.30285136, -71.07943956)"
14756,120550318.0,VANDALISM,312,09/03/2012 12:50:00 PM,2012,9,Monday,767131.2406,2941021.728,HAROLD ST,"(42.31758135, -71.08970955)"
14757,120550374.0,VAL,245,09/03/2012 01:00:00 PM,2012,9,Monday,776838.7661,2940873.6769999997,HARBOR VIEW ST,"(42.31704135, -71.05381956)"
14758,120738530.0,OTHER LARCENY,610,09/03/2012 01:00:00 PM,2012,9,Monday,760020.9284,2942515.559,PERKINS ST,"(42.32177134, -71.11597463)"
14759,120555073.0,Argue,742,09/03/2012 01:00:00 PM,2012,9,Monday,746474.9624,2930000.7610000004,LIBBEY ST,"(42.28758636, -71.16624452)"
14760,120550334.0,MVAcc,463,09/03/2012 01:07:00 PM,2012,9,Monday,767571.6561,2933828.291,AMERICAN LEGION HY,"(42.29783636, -71.08820955)"
14761,120550341.0,SIMPLE ASSAULT,318,09/03/2012 01:10:00 PM,2012,9,Monday,767293.447,2938701.003,HOMESTEAD ST,"(42.31121103, -71.08915114)"
14762,120550349.0,SIMPLE ASSAULT,327,09/03/2012 01:19:00 PM,2012,9,Monday,771316.8572,2939612.229,WAYLAND ST,"(42.31365733, -71.07425954)"
14763,120555010.0,Service,512,09/03/2012 01:20:00 PM,2012,9,Monday,760645.2854,2917495.315,MILTON AV,"(42.25310636, -71.11408454)"
14764,120550352.0,OTHER,301,09/03/2012 01:20:00 PM,2012,9,Monday,765261.37,2944094.026,CENTRE STREET TR,"(42.32603635, -71.09656955)"
14765,120550356.0,SIMPLE ASSAULT,903,09/03/2012 01:22:00 PM,2012,9,Monday,769157.9964,2947988.46,LATTIMORE CT,"(42.33667135, -71.08208956)"
14766,120550364.0,Landlord,390,09/03/2012 01:24:00 PM,2012,9,Monday,776366.2503,2928517.216,ADAMS ST,"(42.28314136, -71.05580457)"
14767,120550333.0,SIMPLE ASSAULT,130,09/03/2012 01:30:00 PM,2012,9,Monday,770407.2615,2952874.296,DARTMOUTH ST,"(42.35006135, -71.07737956)"
14768,120798786.0,Harass,137,09/03/2012 01:36:00 PM,2012,9,Monday,769833.2231,2953343.396,COMMONWEALTH AV,"(42.35135635, -71.07949456)"
14769,120550403.0,FRAUD,458,09/03/2012 01:45:00 PM,2012,9,Monday,768750.6327,2935335.441,ELLINGTON ST,"(42.30195636, -71.08382455)"
14770,120550399.0,MedAssist,709,09/03/2012 01:49:00 PM,2012,9,Monday,749496.6561,2926168.137,LATIN RD,"(42.27703636, -71.15513454)"
14771,120550408.0,VAL,26,09/03/2012 02:00:00 PM,2012,9,Monday,780724.3981,2961557.422,MERIDIAN ST,"(42.37374134, -71.03903957)"
14772,120550913.0,VAL,221,09/03/2012 02:00:00 PM,2012,9,Monday,780250.2193,2948238.6210000003,E 2ND ST,"(42.33720135, -71.04105957)"
14773,120559575.0,LARCENY FROM MOTOR VEHICLE,262,09/03/2012 02:00:00 PM,2012,9,Monday,770391.0231,2942251.5160000003,BLUE HILL AV,"(42.32091228, -71.07763422)"
14774,120550456.0,PropFound,95,09/03/2012 02:11:00 PM,2012,9,Monday,777364.6527,2956080.3510000003,ATLANTIC AV,"(42.35876135, -71.05157957)"
14775,120550515.0,OTHER,0,09/03/2012 02:20:00 PM,2012,9,Monday,754817.594,2912781.432,READVILLE ST,"(42.24024137, -71.13568454)"
14776,120555178.0,FRAUD,795,09/03/2012 02:30:00 PM,2012,9,Monday,753382.3782,2952289.6760000004,COMMONWEALTH AV,"(42.34867135, -71.14036954)"
14777,120550489.0,AGGRAVATED ASSAULT,900,09/03/2012 02:40:00 PM,2012,9,Monday,776516.4905,2962967.278,DECATUR AV,"(42.37767134, -71.05458456)"
14778,120550507.0,MedAssist,798,09/03/2012 02:55:00 PM,2012,9,Monday,758540.6069,2953408.9260000004,COMMONWEALTH AV,"(42.35168135, -71.12126954)"
14779,120552509.0,PropFound,186,09/03/2012 03:00:00 PM,2012,9,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
14780,120550996.0,RESIDENTIAL BURGLARY,468,09/03/2012 03:00:00 PM,2012,9,Monday,765434.0731,2927570.023,HAZELTON ST,"(42.28069131, -71.09622017)"
14781,120550425.0,SIMPLE ASSAULT,358,09/03/2012 03:00:00 PM,2012,9,Monday,773901.9117,2934444.6210000003,TONAWANDA ST,"(42.29944136, -71.06479957)"
14782,120550510.0,SIMPLE ASSAULT,427,09/03/2012 03:00:00 PM,2012,9,Monday,766194.2316,2925390.762,BLUE HILL AV,"(42.27470136, -71.09344955)"
14783,120550517.0,OTHER LARCENY,337,09/03/2012 03:10:00 PM,2012,9,Monday,772212.9014,2935974.8819999998,BOWDOIN ST,"(42.30366395, -71.07101432)"
14784,120550533.0,DRUG CHARGES,932,09/03/2012 03:20:00 PM,2012,9,Monday,753758.9038,2925890.582,WASHINGTON ST,"(42.27622636, -71.13938954)"
14785,120550553.0,AGGRAVATED ASSAULT,171,09/03/2012 03:28:00 PM,2012,9,Monday,771839.7049,2949151.523,WASHINGTON ST,"(42.33982635, -71.07214956)"
14786,120550554.0,OTHER LARCENY,178,09/03/2012 03:40:00 PM,2012,9,Monday,772883.8062,2945046.048,MASSACHUSETTS AV,"(42.32854635, -71.06836455)"
14787,120550589.0,MedAssist,567,09/03/2012 04:15:00 PM,2012,9,Monday,763639.8581,2936909.067,FOREST HILLS ST,"(42.30634135, -71.10268955)"
14788,120550623.0,OTHER LARCENY,146,09/03/2012 04:18:00 PM,2012,9,Monday,769811.1326,2951792.646,HUNTINGTON AV,"(42.34710135, -71.07960455)"
14789,120550570.0,SIMPLE ASSAULT,939,09/03/2012 04:20:00 PM,2012,9,Monday,750337.2932,2955239.8310000002,N BEACON ST,"(42.35680135, -71.15158952)"
14790,120550645.0,SIMPLE ASSAULT,356,09/03/2012 04:26:00 PM,2012,9,Monday,774348.7245,2934097.058,GENEVA AV,"(42.29848136, -71.06315456)"
14791,120550660.0,VAL,333,09/03/2012 04:30:00 PM,2012,9,Monday,772820.6364,2938553.4839999997,QUINCY ST,"(42.31073136, -71.06871957)"
14792,120550661.0,OTHER LARCENY,271,09/03/2012 04:35:00 PM,2012,9,Monday,770701.3598,2947021.0810000002,HARRISON AV,"(42.33399593, -71.07639912)"
14793,120550612.0,TOWED,137,09/03/2012 04:35:00 PM,2012,9,Monday,769419.4017,2952842.095,NEWBURY ST,"(42.34998635, -71.08103456)"
14794,120550682.0,InvProp,458,09/03/2012 04:41:00 PM,2012,9,Monday,769111.0059999999,2935614.0689999997,WOLCOTT ST,"(42.3027161, -71.08248738)"
14795,120550705.0,MVAcc,324,09/03/2012 04:55:00 PM,2012,9,Monday,770996.4146,2940207.647,HOWARD AV,"(42.31529557, -71.07543333)"
14796,120550692.0,MedAssist,350,09/03/2012 04:56:00 PM,2012,9,Monday,771760.7317,2936634.146,OLNEY ST,"(42.30547923, -71.07267361)"
14797,120552099.0,LARCENY FROM MOTOR VEHICLE,170,09/03/2012 05:00:00 PM,2012,9,Monday,771026.0816,2947760.812,E SPRINGFIELD ST,"(42.33602135, -71.07518455)"
14798,120550755.0,PubDrink,274,09/03/2012 05:15:00 PM,2012,9,Monday,769700.0642,2947721.4460000005,LENOX ST,"(42.33593135, -71.08008956)"
14799,120550779.0,VAL,224,09/03/2012 05:20:00 PM,2012,9,Monday,784578.9079999999,2947755.762,FARRAGUT RD,"(42.33581135, -71.02505958)"
14800,120550761.0,MVAcc,559,09/03/2012 05:20:00 PM,2012,9,Monday,755646.2199,2928170.807,WASHINGTON ST,"(42.28246136, -71.13237954)"
14801,120550809.0,MVAcc,601,09/03/2012 05:25:00 PM,2012,9,Monday,764929.7773,2946743.6580000003,SMITH ST,"(42.33331135, -71.09774955)"
14802,120550791.0,OTHER LARCENY,94,09/03/2012 05:40:00 PM,2012,9,Monday,777098.3496,2956352.275,STATE ST,"(42.35951134, -71.05255956)"
14803,120550804.0,MedAssist,421,09/03/2012 05:45:00 PM,2012,9,Monday,767537.4048,2926067.7389999996,WOODALE AV,"(42.27654136, -71.08847455)"
14804,120552413.0,VANDALISM,365,09/03/2012 06:00:00 PM,2012,9,Monday,775201.5466,2931616.0689999997,FLORIDA ST,"(42.29166136, -71.06004957)"
14805,120552282.0,LARCENY FROM MOTOR VEHICLE,759,09/03/2012 06:00:00 PM,2012,9,Monday,746775.3407,2953699.4289999995,DUNBOY ST,"(42.35261361, -71.16479022)"
14806,120550830.0,DRUG CHARGES,521,09/03/2012 06:00:00 PM,2012,9,Monday,757864.8470000001,2917805.414,HYDE PARK AV,"(42.25399137, -71.12434955)"
14807,120551840.0,LARCENY FROM MOTOR VEHICLE,621,09/03/2012 06:00:00 PM,2012,9,Monday,767093.9894,2952418.985,COMMONWEALTH AV,"(42.34885635, -71.08964455)"
14808,120552154.0,LARCENY FROM MOTOR VEHICLE,817,09/03/2012 06:00:00 PM,2012,9,Monday,774291.786,2930949.965,WELLES AV,"(42.28984636, -71.06342456)"
14809,120556869.0,PropLost,282,09/03/2012 06:00:00 PM,2012,9,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
14810,120556946.0,SIMPLE ASSAULT,249,09/03/2012 06:00:00 PM,2012,9,Monday,776704.0295,2939614.1780000003,SAXTON ST,"(42.31358717, -71.05434207)"
